TMP_ID,TEMP_MAX,TEMP_MIN,TEMP_PROMEDIO,SENS_TERM_MAX,SENS_TERM_MIN,SENS_TERM_PROMEDIO,PUNTO_ROCIO,HUMEDAD,PRECIPITACION,PROB_PRECIPITACION,COBERTURA_PRECIPITACION,TIPO_PRECIPITACION,NIEVE,PROFUNDIDAD_NIEVE,RAFAGA_VIENTO,VELOCIDAD_VIENTO,DIRECCION_VIENTO,PRESION,COBERTURA_NUBOSA,VISIBILIDAD,RADIACION_SOLAR,ENERGIA_SOLAR,INDICE_UV,AMANECER,OCASO,FASE_LUNAR,CONDICIONES,DESCRIPCION,ICONO,ESTACIONES,RIESGO_SEVERO,PAIS_ID,ESTADO_ID,ID_REFERENCIA
20230314,29.3,21.7,25.8,32.2,21.7,26.8,21.4,77.2,0.0,0,0.0,rain,0,0,32.8,23.8,114.2,1016.6,65.4,15.9,136.6,11.9,7,06:33:32,18:34:01,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,F4325,TJNR,78535011630",10,8,51,1
20230315,26.8,22.3,25.2,29.2,22.3,25.5,22.3,84.1,38.496,100,12.5,rain,0,0,31.8,22.2,120.8,1014.8,66.5,15.0,217.7,19.0,10,06:32:44,18:34:16,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230316,28.9,22.9,25.4,30.6,22.9,26.2,21.3,79.0,0.952,100,20.83,rain,0,0,30.6,20.6,335.1,1014.3,46.4,15.5,220.4,19.1,9,06:31:55,18:34:31,0.82,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,F4325,TJNR,78535011630",10,8,51,1
20230317,26.2,22.9,24.5,26.2,22.9,24.5,18.8,71.0,0.714,100,29.17,rain,0,0,39.7,31.8,46.5,1016.6,70.6,15.8,130.2,11.2,5,06:31:06,18:34:45,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230318,27.2,22.3,24.7,27.8,22.3,24.8,16.3,59.8,0.0,0,0.0,,0,0,36.9,28.5,74.3,1017.7,51.8,16.0,269.1,23.3,10,06:30:17,18:35:00,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230319,28.4,23.4,25.5,30.7,23.4,26.2,20.2,73.2,0.0,0,0.0,rain,0,0,43.9,34.8,85.8,1017.7,60.6,15.9,258.2,22.3,10,06:29:28,18:35:14,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230320,29.3,22.9,25.9,32.5,22.9,27.0,21.5,77.4,0.0,0,0.0,,0,0,44.4,34.8,85.2,1018.2,43.5,15.9,257.7,22.2,10,06:28:39,18:35:28,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230321,29.4,23.4,25.7,32.6,23.4,26.6,21.5,77.7,0.02,100,4.17,rain,0,0,36.4,32.7,85.4,1018.7,44.0,15.9,260.8,22.5,10,06:27:49,18:35:42,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230322,28.3,22.9,25.5,30.3,22.9,26.1,21.0,76.7,4.377,100,25.0,rain,0,0,36.5,26.0,67.2,1018.0,51.6,15.9,132.1,11.4,5,06:27:00,18:35:55,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230323,27.9,23.9,25.5,28.9,23.9,25.8,18.0,63.8,0.0,0,0.0,rain,0,0,29.4,22.2,54.5,1017.4,41.2,16.0,282.5,24.4,10,06:26:10,18:36:09,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230324,28.4,23.4,25.4,30.0,23.4,25.8,19.0,67.8,2.016,100,8.33,rain,0,0,34.9,24.1,64.3,1016.4,41.9,16.0,254.9,22.1,10,06:25:20,18:36:23,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,CSAP4,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230325,28.4,22.9,25.7,30.1,22.9,26.2,19.7,69.8,0.496,100,8.33,rain,0,0,40.0,33.4,71.8,1017.0,52.1,16.0,284.0,24.8,10,06:24:31,18:36:36,0.13,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"78526011641,99404399999,CSAP4,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230326,28.9,22.9,25.8,31.0,22.9,26.3,19.3,67.8,0.0,0,0.0,,0,0,40.7,35.1,82.5,1017.9,40.4,16.0,222.8,19.4,8,06:23:41,18:36:50,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230327,27.9,22.3,25.0,29.8,22.3,25.3,19.9,73.5,1.05,100,8.33,rain,0,0,38.5,29.4,81.0,1018.0,47.7,16.0,225.7,19.5,8,06:22:51,18:37:03,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230328,28.4,22.9,25.5,30.4,22.9,26.1,20.1,72.6,0.0,0,0.0,rain,0,0,39.5,29.9,74.5,1017.0,51.0,16.0,250.1,21.5,10,06:22:02,18:37:17,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230329,28.9,22.9,25.3,30.3,22.9,25.7,20.3,75.0,1.276,100,16.67,rain,0,0,39.4,28.2,96.7,1016.1,61.5,16.0,151.5,13.1,5,06:21:12,18:37:30,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230330,29.4,22.3,25.5,30.6,22.3,26.0,20.3,74.2,3.542,100,20.83,rain,0,0,43.4,29.8,90.4,1016.8,54.5,16.0,265.9,23.0,10,06:20:23,18:37:43,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230331,28.4,23.4,25.7,29.6,23.4,26.3,19.6,69.4,0.0,0,0.0,rain,0,0,39.5,32.8,80.2,1018.6,38.0,16.0,195.5,16.8,8,06:19:34,18:37:57,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230401,28.3,23.9,25.8,29.3,23.9,26.2,19.3,67.8,0.213,100,12.5,rain,0,0,45.5,36.9,72.5,1018.3,53.0,16.0,226.1,19.5,9,06:18:44,18:38:10,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230402,28.9,23.4,25.8,31.3,23.4,26.6,20.8,74.2,0.286,100,16.67,rain,0,0,42.1,33.4,77.9,1016.9,51.7,15.8,263.3,22.8,9,06:17:56,18:38:24,0.39,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230403,28.9,23.4,25.9,30.3,23.4,26.4,19.9,70.4,0.044,100,12.5,rain,0,0,42.0,35.8,84.2,1015.9,44.5,16.0,250.6,21.8,10,06:17:07,18:38:37,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230404,29.4,23.4,26.0,31.9,23.4,26.7,20.5,72.1,0.96,100,4.17,rain,0,0,50.0,33.2,78.2,1015.0,51.1,15.9,247.2,21.3,9,06:16:18,18:38:51,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230405,26.2,23.4,24.7,26.2,23.4,24.7,21.1,80.3,1.328,100,8.33,rain,0,0,40.7,31.4,83.6,1015.2,66.0,15.5,193.6,16.8,7,06:15:30,18:39:05,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,F4325,TJNR,78535011630",30,8,51,1
20230406,26.7,23.4,24.7,28.1,23.4,24.8,19.6,73.4,0.112,100,12.5,rain,0,0,51.0,39.3,83.7,1014.6,78.3,16.0,202.7,17.6,9,06:14:42,18:39:19,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230407,26.2,21.4,24.0,26.2,21.4,24.0,20.7,82.0,9.356,100,16.67,rain,0,0,38.9,25.3,100.5,1014.4,65.2,15.6,149.3,12.9,5,06:13:54,18:39:33,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,CSAP4,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230408,26.2,20.3,22.7,26.2,20.3,22.7,20.7,88.8,50.218,100,58.33,rain,0,0,29.4,22.0,117.0,1016.1,74.9,13.3,122.7,10.8,6,06:13:07,18:39:47,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,CSAP4,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230409,28.9,21.3,25.3,31.9,21.3,26.3,21.3,79.3,0.0,0,0.0,,0,0,45.5,36.2,98.0,1014.9,42.0,15.8,247.3,21.2,10,06:12:20,18:40:01,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230410,30.0,21.7,26.0,34.4,21.7,27.2,21.9,78.7,0.0,0,0.0,,0,0,38.9,33.4,97.1,1014.4,48.3,16.0,192.6,16.6,9,06:11:34,18:40:15,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230411,29.4,23.4,26.7,33.5,23.4,28.0,21.5,73.6,0.0,0,0.0,,0,0,34.3,29.3,91.0,1013.7,49.9,15.4,253.0,21.8,10,06:10:47,18:40:30,0.7,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230412,29.9,23.4,26.5,33.3,23.4,27.7,21.3,73.6,0.0,0,0.0,,0,0,36.9,26.4,97.5,1013.3,34.7,16.0,287.7,24.9,10,06:10:01,18:40:44,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230413,29.4,23.4,26.1,32.6,23.4,27.0,21.5,76.0,0.0,0,0.0,,0,0,36.0,29.3,77.7,1013.3,42.9,16.0,223.3,19.3,10,06:09:16,18:40:59,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230414,28.9,23.4,26.1,31.3,23.4,26.9,21.4,75.7,0.032,100,8.33,rain,0,0,36.9,29.5,75.5,1014.0,43.0,16.0,276.0,23.8,10,06:08:31,18:41:14,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230415,28.9,23.4,25.9,32.0,23.4,26.8,21.7,78.0,1.824,100,16.67,rain,0,0,43.9,34.6,79.1,1015.4,50.1,15.9,230.7,19.8,9,06:07:47,18:41:30,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230416,28.4,23.4,25.8,31.3,23.4,26.6,21.8,79.1,3.648,100,16.67,rain,0,0,44.9,34.2,78.0,1015.1,67.3,15.6,234.2,20.2,10,06:07:03,18:41:45,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230417,27.9,22.9,25.4,30.5,22.9,26.1,21.2,77.5,0.48,100,8.33,rain,0,0,31.3,24.3,83.7,1013.7,54.1,16.0,199.5,17.1,8,06:06:19,18:42:01,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78526011641,99404399999,CSAP4,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230418,28.4,22.8,25.7,31.7,22.8,26.7,21.2,76.3,0.808,100,8.33,rain,0,0,35.4,29.5,88.7,1013.2,44.6,15.9,275.9,23.8,10,06:05:36,18:42:17,0.95,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230419,30.0,22.8,26.6,32.7,22.8,27.5,20.5,70.1,0.032,100,8.33,rain,0,0,46.4,34.7,86.5,1014.7,24.8,16.0,266.9,23.1,9,06:04:54,18:42:33,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230420,28.9,23.4,26.3,31.7,23.4,27.1,20.3,70.3,0.0,0,0.0,rain,0,0,40.7,29.7,86.5,1015.1,33.1,16.0,282.7,24.3,10,06:04:12,18:42:49,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230421,28.9,23.4,26.2,31.6,23.4,27.2,20.8,72.7,1.248,100,4.17,rain,0,0,42.1,34.2,92.5,1012.0,51.1,16.0,277.0,23.9,10,06:03:31,18:43:06,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230422,28.9,22.9,25.8,30.9,22.9,26.5,21.3,76.8,9.428,100,37.5,rain,0,0,22.3,16.7,65.4,1009.0,54.2,15.5,194.3,16.8,9,06:02:51,18:43:22,0.08,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230423,29.3,22.9,25.2,33.0,22.9,25.9,22.0,82.8,30.132,100,25.0,rain,0,0,22.3,16.5,220.4,1009.4,68.5,15.0,127.1,11.0,7,06:02:11,18:43:39,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78526011641,99404399999,CSAP4,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230424,27.9,22.9,25.6,30.6,22.9,26.4,21.1,76.4,0.0,0,0.0,rain,0,0,23.8,16.4,31.9,1011.1,51.3,16.0,217.8,18.8,10,06:01:32,18:43:57,0.14,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230425,28.4,23.2,26.2,30.4,23.2,26.9,20.5,71.7,0.0,0,0.0,rain,0,0,26.8,21.7,68.6,1012.6,49.7,16.0,221.6,19.3,9,06:00:53,18:44:14,0.18,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230426,29.4,23.8,26.5,31.9,23.8,27.8,21.8,75.7,4.16,100,12.5,rain,0,0,35.3,25.9,74.1,1013.0,39.9,15.8,244.6,21.1,9,06:00:15,18:44:32,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230427,29.4,24.3,27.1,34.5,24.3,29.2,22.8,77.9,0.0,0,0.0,rain,0,0,22.2,16.9,56.9,1013.1,43.9,16.0,173.4,15.0,9,05:59:38,18:44:50,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230428,29.4,23.0,26.1,34.0,23.0,27.6,22.9,82.8,17.208,100,20.83,rain,0,0,32.8,22.3,87.3,1013.5,62.2,15.0,129.8,11.3,5,05:59:02,18:45:09,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230429,29.3,23.8,26.4,33.9,23.8,28.1,23.1,82.5,1.202,100,20.83,rain,0,0,31.9,26.1,80.0,1014.3,45.4,16.0,265.6,23.0,10,05:58:26,18:45:27,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230430,32.1,25.0,27.8,35.8,25.0,30.4,23.2,76.8,0.0,0,0.0,rain,0,0,40.0,32.4,95.8,1014.5,58.6,16.0,254.6,22.0,10,05:57:52,18:45:46,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230501,33.2,25.6,29.0,37.1,25.6,31.8,22.8,70.4,0.02,100,4.17,rain,0,0,32.8,26.6,140.0,1014.1,33.0,16.0,292.5,25.1,10,05:57:18,18:46:05,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230502,32.2,25.6,28.5,36.7,25.6,31.1,22.9,72.5,0.012,100,4.17,rain,0,0,36.9,30.8,101.0,1013.8,34.3,16.0,293.4,25.3,10,05:56:45,18:46:24,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230503,31.1,25.6,27.9,34.8,25.6,30.1,22.5,72.7,0.0,0,0.0,rain,0,0,44.6,29.4,88.7,1012.8,32.9,16.0,259.5,22.5,10,05:56:12,18:46:44,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20230504,32.8,24.4,28.6,37.0,24.4,30.6,21.6,67.0,0.0,0,0.0,,0,0,33.3,27.1,134.8,1014.0,38.2,16.0,268.2,23.3,10,05:55:41,18:47:04,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230505,31.5,25.6,28.4,35.5,25.6,30.8,22.2,69.4,0.213,100,8.33,rain,0,0,38.7,26.6,139.7,1015.1,55.3,16.0,193.7,16.7,7,05:55:10,18:47:24,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230506,32.8,24.3,28.5,34.7,24.3,29.9,21.0,65.5,0.0,0,0.0,,0,0,31.0,22.0,141.0,1015.1,24.2,15.3,305.3,26.3,10,05:54:40,18:47:44,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,78535011630",10,8,51,1
20230507,31.1,22.8,27.5,35.5,22.8,29.2,21.6,70.9,0.0,0,0.0,,0,0,32.4,27.9,79.3,1014.3,35.9,15.5,283.6,24.5,9,05:54:11,18:48:05,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,78535011630",10,8,51,1
20230508,31.1,25.0,27.8,36.5,25.0,30.1,22.3,72.3,0.14,100,8.33,rain,0,0,40.5,30.0,76.7,1014.5,37.5,16.0,277.7,23.9,10,05:53:43,18:48:26,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230509,33.2,25.6,28.7,38.6,25.6,31.4,22.8,71.1,0.0,0,0.0,rain,0,0,33.8,23.5,113.9,1015.2,40.7,15.0,242.8,20.8,9,05:53:16,18:48:47,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230510,33.3,25.7,28.9,35.7,25.7,30.7,21.6,66.4,0.0,0,0.0,,0,0,31.7,26.4,127.9,1015.1,25.4,15.1,259.1,22.3,10,05:52:50,18:49:08,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230511,31.1,25.0,27.8,35.5,25.0,29.8,22.0,71.5,0.0,0,0.0,,0,0,37.1,34.7,83.5,1014.9,26.5,15.9,246.7,21.2,9,05:52:25,18:49:29,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230512,30.6,23.9,27.0,34.9,23.9,28.5,22.2,75.7,4.528,100,25.0,rain,0,0,36.5,30.9,85.6,1014.4,45.4,15.6,249.2,21.7,10,05:52:01,18:49:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230513,29.4,24.3,26.4,34.0,24.3,27.8,23.1,82.6,8.967,100,25.0,rain,0,0,37.1,29.5,99.8,1014.7,51.3,15.5,237.5,20.4,9,05:51:37,18:50:13,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230514,30.6,24.4,27.2,34.3,24.4,29.1,22.9,78.1,0.0,0,0.0,rain,0,0,38.9,31.2,102.2,1016.0,71.6,15.7,196.5,17.1,8,05:51:15,18:50:35,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230515,32.1,25.0,28.0,36.3,25.0,29.8,21.8,70.5,0.0,0,0.0,,0,0,36.0,29.1,102.8,1016.0,50.3,15.7,248.1,21.5,9,05:50:54,18:50:57,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230516,30.6,23.8,27.5,36.3,23.8,30.0,22.8,76.1,0.0,0,0.0,rain,0,0,37.9,31.1,94.7,1014.4,45.9,16.0,230.5,19.8,9,05:50:33,18:51:19,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,F4325,TJNR,78535011630",30,8,51,1
20230517,33.2,26.1,28.6,37.1,26.1,31.3,22.9,72.2,0.288,100,4.17,rain,0,0,35.3,25.9,122.6,1013.4,42.2,16.0,220.6,19.2,10,05:50:14,18:51:42,0.93,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,F4325,TJNR,78535011630",30,8,51,1
20230518,31.0,26.0,28.1,35.4,26.0,31.0,23.3,75.5,0.48,100,4.17,rain,0,0,36.0,30.5,87.0,1014.0,40.2,15.8,268.9,23.2,10,05:49:55,18:52:04,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230519,29.4,25.1,26.8,34.2,25.1,28.7,23.6,82.5,65.883,100,45.83,rain,0,0,37.1,28.2,95.2,1014.5,51.4,15.1,163.4,14.0,7,05:49:38,18:52:27,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230520,30.6,24.4,26.9,34.9,24.4,28.6,23.3,81.5,9.108,100,37.5,rain,0,0,78.4,36.6,99.5,1012.5,53.1,16.0,255.7,22.1,9,05:49:22,18:52:49,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230521,31.1,24.4,27.7,34.4,24.4,29.9,22.6,74.5,0.294,100,8.33,rain,0,0,32.4,20.3,138.8,1011.2,64.2,16.0,176.3,15.2,7,05:49:06,18:53:12,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230522,32.1,24.4,27.1,36.8,24.4,28.8,22.5,76.6,2.715,100,58.33,rain,0,0,32.4,21.0,147.1,1011.6,66.9,15.7,177.4,15.3,8,05:48:52,18:53:35,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20230523,32.6,25.6,27.6,35.9,25.6,29.1,22.6,75.0,0.415,100,45.83,rain,0,0,29.5,20.5,146.3,1012.2,64.7,15.9,200.4,17.4,9,05:48:39,18:53:58,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20230524,30.0,24.9,27.4,34.5,24.9,29.7,23.1,77.6,0.0,0,0.0,rain,0,0,27.4,20.0,82.1,1011.1,37.5,15.9,235.9,20.2,9,05:48:26,18:54:21,0.16,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20230525,32.7,25.6,28.2,37.1,25.6,31.0,23.2,75.0,0.0,0,0.0,rain,0,0,36.0,26.8,98.9,1010.4,39.3,16.0,273.5,23.8,10,05:48:15,18:54:43,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
